REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
RE1,DEMRESELCILU_MID_RUR,ELC002,1.0,2027,3.867174450338045
RE1,DEMRESELCILU_MID_RUR,ELC002,1.0,2028,3.498338289312577
RE1,DEMRESELCILU_MID_RUR,ELC002,1.0,2029,3.193732427104143
RE1,DEMRESELCILU_MID_RUR,ELC002,1.0,2030,2.981680741854178
RE1,DEMRESELCILU_MID_RUR,ELC002,1.0,2031,2.851009553052688
RE1,DEMRESELCILU_MID_RUR,ELC002,1.0,2032,2.77644657224161
RE1,DEMRESELCILU_MID_RUR,ELC002,1.0,2033,2.735755626093265
RE1,DEMRESELCILU_MID_RUR,ELC002,1.0,2034,2.714088800438111
RE1,DEMRESELCILU_MID_RUR,ELC002,1.0,2035,2.702702702702703
RE1,DEMRESELCILU_MID_RUR,ELC002,1.0,2036,2.702702702702703
RE1,DEMRESELCILU_MID_RUR,ELC002,1.0,2037,2.702702702702703
RE1,DEMRESELCILU_MID_RUR,ELC002,1.0,2038,2.702702702702703
RE1,DEMRESELCILU_MID_RUR,ELC002,1.0,2039,2.702702702702703
RE1,DEMRESELCILU_MID_RUR,ELC002,1.0,2040,2.702702702702703
RE1,DEMRESELCILU_MID_RUR,ELC002,1.0,2041,2.702702702702703
RE1,DEMRESELCILU_MID_RUR,ELC002,1.0,2042,2.702702702702703
RE1,DEMRESELCILU_MID_RUR,ELC002,1.0,2043,2.702702702702703
RE1,DEMRESELCILU_MID_RUR,ELC002,1.0,2044,2.702702702702703
RE1,DEMRESELCILU_MID_RUR,ELC002,1.0,2045,2.702702702702703
RE1,DEMRESELCILU_MID_RUR,ELC002,1.0,2046,2.702702702702703
RE1,DEMRESELCILU_MID_RUR,ELC002,1.0,2047,2.702702702702703
RE1,DEMRESELCILU_MID_RUR,ELC002,1.0,2048,2.702702702702703
RE1,DEMRESELCILU_MID_RUR,ELC002,1.0,2049,2.702702702702703
RE1,DEMRESELCILU_MID_RUR,ELC002,1.0,2050,2.702702702702703
RE1,DEMRESELCILU_MID_RUR,ELC002,1.0,2051,2.702702702702703
RE1,DEMRESELCILU_MID_RUR,ELC002,1.0,2052,2.702702702702703
RE1,DEMRESELCILU_MID_RUR,ELC002,1.0,2053,2.702702702702703
RE1,DEMRESELCILU_MID_RUR,ELC002,1.0,2054,2.702702702702703
RE1,DEMRESELCILU_MID_RUR,ELC002,1.0,2055,2.702702702702703
RE1,DEMRESELCILU_MID_URB,ELC002,1.0,2022,4.919995522048908
RE1,DEMRESELCILU_MID_URB,ELC002,1.0,2023,4.850359718605035
RE1,DEMRESELCILU_MID_URB,ELC002,1.0,2024,4.72752008906414
RE1,DEMRESELCILU_MID_URB,ELC002,1.0,2025,4.525971187222953
RE1,DEMRESELCILU_MID_URB,ELC002,1.0,2026,4.231573937904144
RE1,DEMRESELCILU_MID_URB,ELC002,1.0,2027,3.867174450338045
RE1,DEMRESELCILU_MID_URB,ELC002,1.0,2028,3.498338289312577
RE1,DEMRESELCILU_MID_URB,ELC002,1.0,2029,3.193732427104143
RE1,DEMRESELCILU_MID_URB,ELC002,1.0,2030,2.981680741854178
RE1,DEMRESELCILU_MID_URB,ELC002,1.0,2031,2.851009553052688
RE1,DEMRESELCILU_MID_URB,ELC002,1.0,2032,2.77644657224161
RE1,DEMRESELCILU_MID_URB,ELC002,1.0,2033,2.735755626093265
RE1,DEMRESELCILU_MID_URB,ELC002,1.0,2034,2.714088800438111
RE1,DEMRESELCILU_MID_URB,ELC002,1.0,2035,2.702702702702703
RE1,DEMRESELCILU_MID_URB,ELC002,1.0,2036,2.702702702702703
RE1,DEMRESELCILU_MID_URB,ELC002,1.0,2037,2.702702702702703
RE1,DEMRESELCILU_MID_URB,ELC002,1.0,2038,2.702702702702703
RE1,DEMRESELCILU_MID_URB,ELC002,1.0,2039,2.702702702702703
RE1,DEMRESELCILU_MID_URB,ELC002,1.0,2040,2.702702702702703
RE1,DEMRESELCILU_MID_URB,ELC002,1.0,2041,2.702702702702703
RE1,DEMRESELCILU_MID_URB,ELC002,1.0,2042,2.702702702702703
RE1,DEMRESELCILU_MID_URB,ELC002,1.0,2043,2.702702702702703
RE1,DEMRESELCILU_MID_URB,ELC002,1.0,2044,2.702702702702703
RE1,DEMRESELCILU_MID_URB,ELC002,1.0,2045,2.702702702702703
RE1,DEMRESELCILU_MID_URB,ELC002,1.0,2046,2.702702702702703
RE1,DEMRESELCILU_MID_URB,ELC002,1.0,2047,2.702702702702703
RE1,DEMRESELCILU_MID_URB,ELC002,1.0,2048,2.702702702702703
RE1,DEMRESELCILU_MID_URB,ELC002,1.0,2049,2.702702702702703
RE1,DEMRESELCILU_MID_URB,ELC002,1.0,2050,2.702702702702703
RE1,DEMRESELCILU_MID_URB,ELC002,1.0,2051,2.702702702702703
RE1,DEMRESELCILU_MID_URB,ELC002,1.0,2052,2.702702702702703
RE1,DEMRESELCILU_MID_URB,ELC002,1.0,2053,2.702702702702703
RE1,DEMRESELCILU_MID_URB,ELC002,1.0,2054,2.702702702702703
RE1,DEMRESELCILU_MID_URB,ELC002,1.0,2055,2.702702702702703
RE1,DEMRESELCOTH_HIG_RUR,ELC002,1.0,2022,1.666666666666667
RE1,DEMRESELCOTH_HIG_RUR,ELC002,1.0,2023,1.666666666666667
RE1,DEMRESELCOTH_HIG_RUR,ELC002,1.0,2024,1.666666666666667
RE1,DEMRESELCOTH_HIG_RUR,ELC002,1.0,2025,1.666666666666667
RE1,DEMRESELCOTH_HIG_RUR,ELC002,1.0,2026,1.666666666666667
RE1,DEMRESELCOTH_HIG_RUR,ELC002,1.0,2027,1.666666666666667
RE1,DEMRESELCOTH_HIG_RUR,ELC002,1.0,2028,1.666666666666667
RE1,DEMRESELCOTH_HIG_RUR,ELC002,1.0,2029,1.666666666666667
RE1,DEMRESELCOTH_HIG_RUR,ELC002,1.0,2030,1.666666666666667
RE1,DEMRESELCOTH_HIG_RUR,ELC002,1.0,2031,1.666666666666667
RE1,DEMRESELCOTH_HIG_RUR,ELC002,1.0,2032,1.666666666666667
RE1,DEMRESELCOTH_HIG_RUR,ELC002,1.0,2033,1.666666666666667
RE1,DEMRESELCOTH_HIG_RUR,ELC002,1.0,2034,1.666666666666667
RE1,DEMRESELCOTH_HIG_RUR,ELC002,1.0,2035,1.666666666666667
RE1,DEMRESELCOTH_HIG_RUR,ELC002,1.0,2036,1.666666666666667
RE1,DEMRESELCOTH_HIG_RUR,ELC002,1.0,2037,1.666666666666667
RE1,DEMRESELCOTH_HIG_RUR,ELC002,1.0,2038,1.666666666666667
RE1,DEMRESELCOTH_HIG_RUR,ELC002,1.0,2039,1.666666666666667
RE1,DEMRESELCOTH_HIG_RUR,ELC002,1.0,2040,1.666666666666667
RE1,DEMRESELCOTH_HIG_RUR,ELC002,1.0,2041,1.666666666666667
RE1,DEMRESELCOTH_HIG_RUR,ELC002,1.0,2042,1.666666666666667
RE1,DEMRESELCOTH_HIG_RUR,ELC002,1.0,2043,1.666666666666667
RE1,DEMRESELCOTH_HIG_RUR,ELC002,1.0,2044,1.666666666666667
RE1,DEMRESELCOTH_HIG_RUR,ELC002,1.0,2045,1.666666666666667
RE1,DEMRESELCOTH_HIG_RUR,ELC002,1.0,2046,1.666666666666667
RE1,DEMRESELCOTH_HIG_RUR,ELC002,1.0,2047,1.666666666666667
RE1,DEMRESELCOTH_HIG_RUR,ELC002,1.0,2048,1.666666666666667
RE1,DEMRESELCOTH_HIG_RUR,ELC002,1.0,2049,1.666666666666667
RE1,DEMRESELCOTH_HIG_RUR,ELC002,1.0,2050,1.666666666666667
RE1,DEMRESELCOTH_HIG_RUR,ELC002,1.0,2051,1.666666666666667
RE1,DEMRESELCOTH_HIG_RUR,ELC002,1.0,2052,1.666666666666667
RE1,DEMRESELCOTH_HIG_RUR,ELC002,1.0,2053,1.666666666666667
RE1,DEMRESELCOTH_HIG_RUR,ELC002,1.0,2054,1.666666666666667
RE1,DEMRESELCOTH_HIG_RUR,ELC002,1.0,2055,1.666666666666667
RE1,DEMRESELCOTH_HIG_URB,ELC002,1.0,2022,1.666666666666667
RE1,DEMRESELCOTH_HIG_URB,ELC002,1.0,2023,1.666666666666667
RE1,DEMRESELCOTH_HIG_URB,ELC002,1.0,2024,1.666666666666667
RE1,DEMRESELCOTH_HIG_URB,ELC002,1.0,2025,1.666666666666667
RE1,DEMRESELCOTH_HIG_URB,ELC002,1.0,2026,1.666666666666667
RE1,DEMRESELCOTH_HIG_URB,ELC002,1.0,2027,1.666666666666667
RE1,DEMRESELCOTH_HIG_URB,ELC002,1.0,2028,1.666666666666667
RE1,DEMRESELCOTH_HIG_URB,ELC002,1.0,2029,1.666666666666667
RE1,DEMRESELCOTH_HIG_URB,ELC002,1.0,2030,1.666666666666667
RE1,DEMRESELCOTH_HIG_URB,ELC002,1.0,2031,1.666666666666667
RE1,DEMRESELCOTH_HIG_URB,ELC002,1.0,2032,1.666666666666667
RE1,DEMRESELCOTH_HIG_URB,ELC002,1.0,2033,1.666666666666667
RE1,DEMRESELCOTH_HIG_URB,ELC002,1.0,2034,1.666666666666667
RE1,DEMRESELCOTH_HIG_URB,ELC002,1.0,2035,1.666666666666667
RE1,DEMRESELCOTH_HIG_URB,ELC002,1.0,2036,1.666666666666667
RE1,DEMRESELCOTH_HIG_URB,ELC002,1.0,2037,1.666666666666667
RE1,DEMRESELCOTH_HIG_URB,ELC002,1.0,2038,1.666666666666667
RE1,DEMRESELCOTH_HIG_URB,ELC002,1.0,2039,1.666666666666667
RE1,DEMRESELCOTH_HIG_URB,ELC002,1.0,2040,1.666666666666667
RE1,DEMRESELCOTH_HIG_URB,ELC002,1.0,2041,1.666666666666667
RE1,DEMRESELCOTH_HIG_URB,ELC002,1.0,2042,1.666666666666667
RE1,DEMRESELCOTH_HIG_URB,ELC002,1.0,2043,1.666666666666667
RE1,DEMRESELCOTH_HIG_URB,ELC002,1.0,2044,1.666666666666667
RE1,DEMRESELCOTH_HIG_URB,ELC002,1.0,2045,1.666666666666667
RE1,DEMRESELCOTH_HIG_URB,ELC002,1.0,2046,1.666666666666667
RE1,DEMRESELCOTH_HIG_URB,ELC002,1.0,2047,1.666666666666667
RE1,DEMRESELCOTH_HIG_URB,ELC002,1.0,2048,1.666666666666667
RE1,DEMRESELCOTH_HIG_URB,ELC002,1.0,2049,1.666666666666667
RE1,DEMRESELCOTH_HIG_URB,ELC002,1.0,2050,1.666666666666667
RE1,DEMRESELCOTH_HIG_URB,ELC002,1.0,2051,1.666666666666667
RE1,DEMRESELCOTH_HIG_URB,ELC002,1.0,2052,1.666666666666667
RE1,DEMRESELCOTH_HIG_URB,ELC002,1.0,2053,1.666666666666667
RE1,DEMRESELCOTH_HIG_URB,ELC002,1.0,2054,1.666666666666667
RE1,DEMRESELCOTH_HIG_URB,ELC002,1.0,2055,1.666666666666667
RE1,DEMRESELCOTH_LOW_RUR,ELC002,1.0,2022,2.439024390243902
RE1,DEMRESELCOTH_LOW_RUR,ELC002,1.0,2023,2.439024390243902
RE1,DEMRESELCOTH_LOW_RUR,ELC002,1.0,2024,2.439024390243902
RE1,DEMRESELCOTH_LOW_RUR,ELC002,1.0,2025,2.439024390243902
RE1,DEMRESELCOTH_LOW_RUR,ELC002,1.0,2026,2.439024390243902
RE1,DEMRESELCOTH_LOW_RUR,ELC002,1.0,2027,2.439024390243902
RE1,DEMRESELCOTH_LOW_RUR,ELC002,1.0,2028,2.439024390243902
RE1,DEMRESELCOTH_LOW_RUR,ELC002,1.0,2029,2.439024390243902
RE1,DEMRESELCOTH_LOW_RUR,ELC002,1.0,2030,2.439024390243902
RE1,DEMRESELCOTH_LOW_RUR,ELC002,1.0,2031,2.439024390243902
RE1,DEMRESELCOTH_LOW_RUR,ELC002,1.0,2032,2.439024390243902
RE1,DEMRESELCOTH_LOW_RUR,ELC002,1.0,2033,2.439024390243902
RE1,DEMRESELCOTH_LOW_RUR,ELC002,1.0,2034,2.439024390243902
RE1,DEMRESELCOTH_LOW_RUR,ELC002,1.0,2035,2.439024390243902
RE1,DEMRESELCOTH_LOW_RUR,ELC002,1.0,2036,2.439024390243902
RE1,DEMRESELCOTH_LOW_RUR,ELC002,1.0,2037,2.439024390243902
RE1,DEMRESELCOTH_LOW_RUR,ELC002,1.0,2038,2.439024390243902
RE1,DEMRESELCOTH_LOW_RUR,ELC002,1.0,2039,2.439024390243902
RE1,DEMRESELCOTH_LOW_RUR,ELC002,1.0,2040,2.439024390243902
RE1,DEMRESELCOTH_LOW_RUR,ELC002,1.0,2041,2.439024390243902
RE1,DEMRESELCOTH_LOW_RUR,ELC002,1.0,2042,2.439024390243902
RE1,DEMRESELCOTH_LOW_RUR,ELC002,1.0,2043,2.439024390243902
RE1,DEMRESELCOTH_LOW_RUR,ELC002,1.0,2044,2.439024390243902
RE1,DEMRESELCOTH_LOW_RUR,ELC002,1.0,2045,2.439024390243902
RE1,DEMRESELCOTH_LOW_RUR,ELC002,1.0,2046,2.439024390243902
RE1,DEMRESELCOTH_LOW_RUR,ELC002,1.0,2047,2.439024390243902
RE1,DEMRESELCOTH_LOW_RUR,ELC002,1.0,2048,2.439024390243902
RE1,DEMRESELCOTH_LOW_RUR,ELC002,1.0,2049,2.439024390243902
RE1,DEMRESELCOTH_LOW_RUR,ELC002,1.0,2050,2.439024390243902
RE1,DEMRESELCOTH_LOW_RUR,ELC002,1.0,2051,2.439024390243902
RE1,DEMRESELCOTH_LOW_RUR,ELC002,1.0,2052,2.439024390243902
RE1,DEMRESELCOTH_LOW_RUR,ELC002,1.0,2053,2.439024390243902
RE1,DEMRESELCOTH_LOW_RUR,ELC002,1.0,2054,2.439024390243902
RE1,DEMRESELCOTH_LOW_RUR,ELC002,1.0,2055,2.439024390243902
RE1,DEMRESELCOTH_LOW_URB,ELC002,1.0,2022,2.439024390243902
RE1,DEMRESELCOTH_LOW_URB,ELC002,1.0,2023,2.439024390243902
RE1,DEMRESELCOTH_LOW_URB,ELC002,1.0,2024,2.439024390243902
RE1,DEMRESELCOTH_LOW_URB,ELC002,1.0,2025,2.439024390243902
RE1,DEMRESELCOTH_LOW_URB,ELC002,1.0,2026,2.439024390243902
RE1,DEMRESELCOTH_LOW_URB,ELC002,1.0,2027,2.439024390243902
RE1,DEMRESELCOTH_LOW_URB,ELC002,1.0,2028,2.439024390243902
RE1,DEMRESELCOTH_LOW_URB,ELC002,1.0,2029,2.439024390243902
RE1,DEMRESELCOTH_LOW_URB,ELC002,1.0,2030,2.439024390243902
RE1,DEMRESELCOTH_LOW_URB,ELC002,1.0,2031,2.439024390243902
RE1,DEMRESELCOTH_LOW_URB,ELC002,1.0,2032,2.439024390243902
RE1,DEMRESELCOTH_LOW_URB,ELC002,1.0,2033,2.439024390243902
RE1,DEMRESELCOTH_LOW_URB,ELC002,1.0,2034,2.439024390243902
RE1,DEMRESELCOTH_LOW_URB,ELC002,1.0,2035,2.439024390243902
RE1,DEMRESELCOTH_LOW_URB,ELC002,1.0,2036,2.439024390243902
RE1,DEMRESELCOTH_LOW_URB,ELC002,1.0,2037,2.439024390243902
RE1,DEMRESELCOTH_LOW_URB,ELC002,1.0,2038,2.439024390243902
RE1,DEMRESELCOTH_LOW_URB,ELC002,1.0,2039,2.439024390243902
RE1,DEMRESELCOTH_LOW_URB,ELC002,1.0,2040,2.439024390243902
RE1,DEMRESELCOTH_LOW_URB,ELC002,1.0,2041,2.439024390243902
RE1,DEMRESELCOTH_LOW_URB,ELC002,1.0,2042,2.439024390243902
RE1,DEMRESELCOTH_LOW_URB,ELC002,1.0,2043,2.439024390243902
RE1,DEMRESELCOTH_LOW_URB,ELC002,1.0,2044,2.439024390243902
RE1,DEMRESELCOTH_LOW_URB,ELC002,1.0,2045,2.439024390243902
RE1,DEMRESELCOTH_LOW_URB,ELC002,1.0,2046,2.439024390243902
RE1,DEMRESELCOTH_LOW_URB,ELC002,1.0,2047,2.439024390243902
RE1,DEMRESELCOTH_LOW_URB,ELC002,1.0,2048,2.439024390243902
RE1,DEMRESELCOTH_LOW_URB,ELC002,1.0,2049,2.439024390243902
RE1,DEMRESELCOTH_LOW_URB,ELC002,1.0,2050,2.439024390243902
RE1,DEMRESELCOTH_LOW_URB,ELC002,1.0,2051,2.439024390243902
RE1,DEMRESELCOTH_LOW_URB,ELC002,1.0,2052,2.439024390243902
RE1,DEMRESELCOTH_LOW_URB,ELC002,1.0,2053,2.439024390243902
RE1,DEMRESELCOTH_LOW_URB,ELC002,1.0,2054,2.439024390243902
RE1,DEMRESELCOTH_LOW_URB,ELC002,1.0,2055,2.439024390243902
RE1,DEMRESELCOTH_MID_RUR,ELC002,1.0,2022,2.418710031545247
RE1,DEMRESELCOTH_MID_RUR,ELC002,1.0,2023,2.400768824126126
RE1,DEMRESELCOTH_MID_RUR,ELC002,1.0,2024,2.368514998604661
RE1,DEMRESELCOTH_MID_RUR,ELC002,1.0,2025,2.313854813723384
RE1,DEMRESELCOTH_MID_RUR,ELC002,1.0,2026,2.229877733820317
RE1,DEMRESELCOTH_MID_RUR,ELC002,1.0,2027,2.118495910065212
RE1,DEMRESELCOTH_MID_RUR,ELC002,1.0,2028,1.996406468356957
RE1,DEMRESELCOTH_MID_RUR,ELC002,1.0,2029,1.887622328109176
RE1,DEMRESELCOTH_MID_RUR,ELC002,1.0,2030,1.807191077163069
RE1,DEMRESELCOTH_MID_RUR,ELC002,1.0,2031,1.755553973702572
RE1,DEMRESELCOTH_MID_RUR,ELC002,1.0,2032,1.725344110139375
RE1,DEMRESELCOTH_MID_RUR,ELC002,1.0,2033,1.708622557072011
RE1,DEMRESELCOTH_MID_RUR,ELC002,1.0,2034,1.699649857715548
RE1,DEMRESELCOTH_MID_RUR,ELC002,1.0,2035,1.694915254237288
RE1,DEMRESELCOTH_MID_RUR,ELC002,1.0,2036,1.694915254237288
RE1,DEMRESELCOTH_MID_RUR,ELC002,1.0,2037,1.694915254237288
RE1,DEMRESELCOTH_MID_RUR,ELC002,1.0,2038,1.694915254237288
RE1,DEMRESELCOTH_MID_RUR,ELC002,1.0,2039,1.694915254237288
RE1,DEMRESELCOTH_MID_RUR,ELC002,1.0,2040,1.694915254237288
RE1,DEMRESELCOTH_MID_RUR,ELC002,1.0,2041,1.694915254237288
RE1,DEMRESELCOTH_MID_RUR,ELC002,1.0,2042,1.694915254237288
RE1,DEMRESELCOTH_MID_RUR,ELC002,1.0,2043,1.694915254237288
RE1,DEMRESELCOTH_MID_RUR,ELC002,1.0,2044,1.694915254237288
RE1,DEMRESELCOTH_MID_RUR,ELC002,1.0,2045,1.694915254237288
RE1,DEMRESELCOTH_MID_RUR,ELC002,1.0,2046,1.694915254237288
RE1,DEMRESELCOTH_MID_RUR,ELC002,1.0,2047,1.694915254237288
RE1,DEMRESELCOTH_MID_RUR,ELC002,1.0,2048,1.694915254237288
RE1,DEMRESELCOTH_MID_RUR,ELC002,1.0,2049,1.694915254237288
RE1,DEMRESELCOTH_MID_RUR,ELC002,1.0,2050,1.694915254237288
RE1,DEMRESELCOTH_MID_RUR,ELC002,1.0,2051,1.694915254237288
RE1,DEMRESELCOTH_MID_RUR,ELC002,1.0,2052,1.694915254237288
RE1,DEMRESELCOTH_MID_RUR,ELC002,1.0,2053,1.694915254237288
RE1,DEMRESELCOTH_MID_RUR,ELC002,1.0,2054,1.694915254237288
RE1,DEMRESELCOTH_MID_RUR,ELC002,1.0,2055,1.694915254237288
RE1,DEMRESELCOTH_MID_URB,ELC002,1.0,2022,2.418710031545247
RE1,DEMRESELCOTH_MID_URB,ELC002,1.0,2023,2.400768824126126
RE1,DEMRESELCOTH_MID_URB,ELC002,1.0,2024,2.368514998604661
RE1,DEMRESELCOTH_MID_URB,ELC002,1.0,2025,2.313854813723384
RE1,DEMRESELCOTH_MID_URB,ELC002,1.0,2026,2.229877733820317
RE1,DEMRESELCOTH_MID_URB,ELC002,1.0,2027,2.118495910065212
RE1,DEMRESELCOTH_MID_URB,ELC002,1.0,2028,1.996406468356957
RE1,DEMRESELCOTH_MID_URB,ELC002,1.0,2029,1.887622328109176
RE1,DEMRESELCOTH_MID_URB,ELC002,1.0,2030,1.807191077163069
RE1,DEMRESELCOTH_MID_URB,ELC002,1.0,2031,1.755553973702572
RE1,DEMRESELCOTH_MID_URB,ELC002,1.0,2032,1.725344110139375
RE1,DEMRESELCOTH_MID_URB,ELC002,1.0,2033,1.708622557072011
RE1,DEMRESELCOTH_MID_URB,ELC002,1.0,2034,1.699649857715548
RE1,DEMRESELCOTH_MID_URB,ELC002,1.0,2035,1.694915254237288
RE1,DEMRESELCOTH_MID_URB,ELC002,1.0,2036,1.694915254237288
RE1,DEMRESELCOTH_MID_URB,ELC002,1.0,2037,1.694915254237288
RE1,DEMRESELCOTH_MID_URB,ELC002,1.0,2038,1.694915254237288
RE1,DEMRESELCOTH_MID_URB,ELC002,1.0,2039,1.694915254237288
RE1,DEMRESELCOTH_MID_URB,ELC002,1.0,2040,1.694915254237288
RE1,DEMRESELCOTH_MID_URB,ELC002,1.0,2041,1.694915254237288
RE1,DEMRESELCOTH_MID_URB,ELC002,1.0,2042,1.694915254237288
RE1,DEMRESELCOTH_MID_URB,ELC002,1.0,2043,1.694915254237288
RE1,DEMRESELCOTH_MID_URB,ELC002,1.0,2044,1.694915254237288
RE1,DEMRESELCOTH_MID_URB,ELC002,1.0,2045,1.694915254237288
RE1,DEMRESELCOTH_MID_URB,ELC002,1.0,2046,1.694915254237288
RE1,DEMRESELCOTH_MID_URB,ELC002,1.0,2047,1.694915254237288
RE1,DEMRESELCOTH_MID_URB,ELC002,1.0,2048,1.694915254237288
RE1,DEMRESELCOTH_MID_URB,ELC002,1.0,2049,1.694915254237288
RE1,DEMRESELCOTH_MID_URB,ELC002,1.0,2050,1.694915254237288
RE1,DEMRESELCOTH_MID_URB,ELC002,1.0,2051,1.694915254237288
RE1,DEMRESELCOTH_MID_URB,ELC002,1.0,2052,1.694915254237288
RE1,DEMRESELCOTH_MID_URB,ELC002,1.0,2053,1.694915254237288
RE1,DEMRESELCOTH_MID_URB,ELC002,1.0,2054,1.694915254237288
RE1,DEMRESELCOTH_MID_URB,ELC002,1.0,2055,1.694915254237288
RE1,DEMRESELCREF_HIG_RUR,ELC002,1.0,2022,1.25
RE1,DEMRESELCREF_HIG_RUR,ELC002,1.0,2023,1.25
RE1,DEMRESELCREF_HIG_RUR,ELC002,1.0,2024,1.25
RE1,DEMRESELCREF_HIG_RUR,ELC002,1.0,2025,1.25
RE1,DEMRESELCREF_HIG_RUR,ELC002,1.0,2026,1.25
RE1,DEMRESELCREF_HIG_RUR,ELC002,1.0,2027,1.25
RE1,DEMRESELCREF_HIG_RUR,ELC002,1.0,2028,1.25
RE1,DEMRESELCREF_HIG_RUR,ELC002,1.0,2029,1.25
RE1,DEMRESELCREF_HIG_RUR,ELC002,1.0,2030,1.25
RE1,DEMRESELCREF_HIG_RUR,ELC002,1.0,2031,1.25
RE1,DEMRESELCREF_HIG_RUR,ELC002,1.0,2032,1.25
RE1,DEMRESELCREF_HIG_RUR,ELC002,1.0,2033,1.25
RE1,DEMRESELCREF_HIG_RUR,ELC002,1.0,2034,1.25
RE1,DEMRESELCREF_HIG_RUR,ELC002,1.0,2035,1.25
RE1,DEMRESELCREF_HIG_RUR,ELC002,1.0,2036,1.25
RE1,DEMRESELCREF_HIG_RUR,ELC002,1.0,2037,1.25
RE1,DEMRESELCREF_HIG_RUR,ELC002,1.0,2038,1.25
RE1,DEMRESELCREF_HIG_RUR,ELC002,1.0,2039,1.25
RE1,DEMRESELCREF_HIG_RUR,ELC002,1.0,2040,1.25
RE1,DEMRESELCREF_HIG_RUR,ELC002,1.0,2041,1.25
RE1,DEMRESELCREF_HIG_RUR,ELC002,1.0,2042,1.25
RE1,DEMRESELCREF_HIG_RUR,ELC002,1.0,2043,1.25
RE1,DEMRESELCREF_HIG_RUR,ELC002,1.0,2044,1.25
RE1,DEMRESELCREF_HIG_RUR,ELC002,1.0,2045,1.25
RE1,DEMRESELCREF_HIG_RUR,ELC002,1.0,2046,1.25
RE1,DEMRESELCREF_HIG_RUR,ELC002,1.0,2047,1.25
RE1,DEMRESELCREF_HIG_RUR,ELC002,1.0,2048,1.25
RE1,DEMRESELCREF_HIG_RUR,ELC002,1.0,2049,1.25
RE1,DEMRESELCREF_HIG_RUR,ELC002,1.0,2050,1.25
RE1,DEMRESELCREF_HIG_RUR,ELC002,1.0,2051,1.25
RE1,DEMRESELCREF_HIG_RUR,ELC002,1.0,2052,1.25
RE1,DEMRESELCREF_HIG_RUR,ELC002,1.0,2053,1.25
RE1,DEMRESELCREF_HIG_RUR,ELC002,1.0,2054,1.25
RE1,DEMRESELCREF_HIG_RUR,ELC002,1.0,2055,1.25
RE1,DEMRESELCREF_HIG_URB,ELC002,1.0,2022,1.25
RE1,DEMRESELCREF_HIG_URB,ELC002,1.0,2023,1.25
RE1,DEMRESELCREF_HIG_URB,ELC002,1.0,2024,1.25
RE1,DEMRESELCREF_HIG_URB,ELC002,1.0,2025,1.25
RE1,DEMRESELCREF_HIG_URB,ELC002,1.0,2026,1.25
RE1,DEMRESELCREF_HIG_URB,ELC002,1.0,2027,1.25
RE1,DEMRESELCREF_HIG_URB,ELC002,1.0,2028,1.25
RE1,DEMRESELCREF_HIG_URB,ELC002,1.0,2029,1.25
RE1,DEMRESELCREF_HIG_URB,ELC002,1.0,2030,1.25
RE1,DEMRESELCREF_HIG_URB,ELC002,1.0,2031,1.25
RE1,DEMRESELCREF_HIG_URB,ELC002,1.0,2032,1.25
RE1,DEMRESELCREF_HIG_URB,ELC002,1.0,2033,1.25
RE1,DEMRESELCREF_HIG_URB,ELC002,1.0,2034,1.25
RE1,DEMRESELCREF_HIG_URB,ELC002,1.0,2035,1.25
RE1,DEMRESELCREF_HIG_URB,ELC002,1.0,2036,1.25
RE1,DEMRESELCREF_HIG_URB,ELC002,1.0,2037,1.25
RE1,DEMRESELCREF_HIG_URB,ELC002,1.0,2038,1.25
RE1,DEMRESELCREF_HIG_URB,ELC002,1.0,2039,1.25
RE1,DEMRESELCREF_HIG_URB,ELC002,1.0,2040,1.25
RE1,DEMRESELCREF_HIG_URB,ELC002,1.0,2041,1.25
RE1,DEMRESELCREF_HIG_URB,ELC002,1.0,2042,1.25
RE1,DEMRESELCREF_HIG_URB,ELC002,1.0,2043,1.25
RE1,DEMRESELCREF_HIG_URB,ELC002,1.0,2044,1.25
RE1,DEMRESELCREF_HIG_URB,ELC002,1.0,2045,1.25
RE1,DEMRESELCREF_HIG_URB,ELC002,1.0,2046,1.25
RE1,DEMRESELCREF_HIG_URB,ELC002,1.0,2047,1.25
RE1,DEMRESELCREF_HIG_URB,ELC002,1.0,2048,1.25
RE1,DEMRESELCREF_HIG_URB,ELC002,1.0,2049,1.25
RE1,DEMRESELCREF_HIG_URB,ELC002,1.0,2050,1.25
RE1,DEMRESELCREF_HIG_URB,ELC002,1.0,2051,1.25
RE1,DEMRESELCREF_HIG_URB,ELC002,1.0,2052,1.25
RE1,DEMRESELCREF_HIG_URB,ELC002,1.0,2053,1.25
RE1,DEMRESELCREF_HIG_URB,ELC002,1.0,2054,1.25
RE1,DEMRESELCREF_HIG_URB,ELC002,1.0,2055,1.25
RE1,DEMRESELCREF_LOW_RUR,ELC002,1.0,2022,1.666666666666667
RE1,DEMRESELCREF_LOW_RUR,ELC002,1.0,2023,1.666666666666667
RE1,DEMRESELCREF_LOW_RUR,ELC002,1.0,2024,1.666666666666667
RE1,DEMRESELCREF_LOW_RUR,ELC002,1.0,2025,1.666666666666667
RE1,DEMRESELCREF_LOW_RUR,ELC002,1.0,2026,1.666666666666667
RE1,DEMRESELCREF_LOW_RUR,ELC002,1.0,2027,1.666666666666667
